PERIOD_START_TIME,PLMN name,RNC name,RRC Connection setup SR,Call Setup Success Rate CS -Speech,HSDPA Accessibility,HSUPA Accessibility,CSSR for PS,Soft Handover Success Rate CS and PS,IRAT HO Success Rate CS,3G Traffic CS - Speech,PS HSUPA Volume,PS HSDPA Volume,AVG Nbr of HSDPA Users,AVG Nbr of HSUPA Users,CS drop rate,PS Global RAB Drop Rate,PS HSDPA RAB Drop Rate,PS HSUPA RAB Drop Rate,PS HSDPA Throughput,PS HSUPA Throughput,PS R99 Setup SR User,PS R99 Drop Rate User,PS R99 DL Data Volume,PS R99 UL Data Volume,Packet Loss,RRC Drop rate
2/6 13:00,PLMN,N108,100,99.8256,99.7034,99.7793,98.7458,99.9585,93.6334,559.6866,106.2161,697.1988,3756.8,4667.6,0.513,0.9487,0.5166,0.4755,4352.1682,331.9192,100,4.4532,0.1194,0.0561,1.3022,0.45
2/6 13:00,PLMN,N109,100,99.7144,99.684,99.7347,98.8605,99.9589,100,692.8009,133.1521,833.594,6320.1,7730.3,0.2612,1.24,0.4134,0.4394,4086.9827,439.2723,100,4.3038,0.1374,0.092,0.9165,0.53
2/6 13:00,PLMN,N110,100,99.8289,99.6462,99.7099,98.9521,99.967,98.3425,670.6169,124.5305,684.7073,4103.8,5041.4,0.3092,0.9677,0.4759,0.42,4311.1642,358.2123,100,2.2387,0.4036,0.3766,0.9648,0.47
2/6 13:00,PLMN,N112,99.9979,99.7972,99.7951,99.8309,98.8967,99.9677,96.7033,467.1566,86.7397,556.6447,4063.4,5012.4,0.3749,0.7557,0.4113,0.3896,4217.1207,320.3648,99.4012,2.2357,0.0711,0.06,0.4074,0.47
2/6 13:00,PLMN,N114,100,99.6665,99.7392,99.8138,98.8647,99.9724,95.9184,733.0802,95.256,572.5334,4184.9,5137.2,0.3827,0.8513,0.5629,0.4838,4226.2676,303.8918,100,3.0182,0.0381,0.0223,0.3115,0.39
2/6 13:00,PLMN,N115,100,99.8897,99.8102,99.8486,99.3114,99.9786,98.2974,1635.2709,154.1558,865.1011,2662.9,3255.8,0.2321,0.5287,0.3879,0.3671,4505.4003,243.7214,100,3.7937,0.1748,0.0823,1.2466,0.29
2/6 13:00,PLMN,N116,99.9828,99.7289,99.5338,99.6412,98.763,99.9405,97.6331,437.0252,109.1921,627.437,3772.8,4543.3,0.4871,1.5438,0.6403,0.5507,4146.1034,316.3141,99.2754,4.1384,0.1181,0.0695,0.4385,0.74
2/6 13:00,PLMN,N117,100,99.9004,99.8058,99.8494,99.0703,99.9717,98.8506,1195.2865,116.3404,627.1475,2889.8,3648.6,0.271,0.5861,0.4061,0.3785,4296.1753,268.9851,100,3.7938,0.1019,0.0479,0.0948,0.32
2/6 13:00,PLMN,N118,100,99.7996,99.7359,99.8016,99.1726,99.9704,96.729,1454.4122,178.2705,932.9464,4788.9,5893.6,0.3827,0.8127,0.5226,0.4526,3787.9266,324.9006,99.8066,2.9942,0.1223,0.0828,0.0708,0.41
2/6 13:00,PLMN,N119,100,99.7963,99.7837,99.8302,99.0138,99.9615,98.1168,685.1017,121.8659,786.3523,4422.3,5337.5,0.4012,0.7892,0.486,0.4354,4266.7683,344.4152,98.9637,2.4413,0.1323,0.0644,3.5185,0.36
2/6 13:00,PLMN,N120,100,99.7708,99.8017,99.8481,98.9187,99.9697,99.0698,613.6443,104.4491,701.1588,3438.1,4219.5,0.313,0.6808,0.4347,0.3792,4553.7934,314.8405,100,3.9066,0.1071,0.0525,0.6379,0.35
2/6 13:00,PLMN,N121,100,99.8575,99.756,99.8045,99.0304,99.9587,96.8137,1141.7426,133.3652,767.2442,2641.6,3234.6,0.4023,0.7893,0.5198,0.4988,4513.7514,244.2786,100,4.5071,0.1167,0.0621,0.5243,0.41
2/6 13:00,PLMN,N122,100,99.8712,99.8272,99.8663,99.0288,99.9763,95.9302,1058.475,95.596,547.6864,2576.6,3279.8,0.2817,0.5748,0.483,0.4224,4131.6548,225.0168,100,3.1877,0.089,0.0457,0.1064,0.34
2/6 13:00,PLMN,N123,99.9994,99.7632,99.7708,99.8242,98.8707,99.9758,99.1031,631.3466,120.6208,773.6735,4000.5,4863.2,0.3541,0.7832,0.4064,0.3714,4428.2551,335.0402,99.569,3.4415,0.1145,0.0468,1.6838,0.39
2/6 13:00,PLMN,N124,100,99.7516,99.7284,99.7752,99.0081,99.9707,98.1053,1016.1464,165.9219,957.7042,3930.1,4786.2,0.3658,0.7489,0.4359,0.4125,4118.8617,316.3927,99.711,1.7001,0.3565,0.3679,0.4986,0.36
2/6 13:00,PLMN,N357,100,99.3151,99.6691,99.7048,98.8282,99.9215,100,5.8966,7.0444,63.9452,3434.6,3893.4,0.6289,3.0723,0.5994,0.5914,6672.1072,300.8951,100,1.0647,0.0398,0.027,,1.3
2/6 13:00,PLMN,N403,99.9938,99.8939,99.6951,99.6287,99.054,99.9601,98.6301,430.8443,131.6124,790.0398,5276.8,6339.5,0.2441,1.1198,0.3582,0.3693,4101.1909,367.759,99.537,3.2261,0.2039,0.116,0.7155,0.51
2/6 13:00,PLMN,N406,99.9976,99.7825,99.7015,99.7507,98.8575,99.982,97.0053,423.3015,150.3364,858.0407,7473.8,8395.3,0.3852,2.8694,0.4902,0.4808,4732.2254,431.2912,77.1429,2.527,0.1319,0.0575,5.7268,1.1
2/6 13:00,PLMN,N407,99.9976,99.8211,99.7142,99.7619,98.8055,99.9729,98.8409,1334.7243,229.8553,1366.3105,6036.7,7218.3,0.314,1.5592,0.5383,0.5468,3875.8143,357.8016,100,3.3938,0.2127,0.1391,3.4978,0.73
2/6 13:00,PLMN,N408,99.9912,99.8089,99.7533,99.7954,98.7713,99.9557,95.97,1802.5501,210.8081,1288.9173,5463.3,6725,0.2087,1.4497,0.4921,0.5122,4121.8248,329.1147,96.4706,2.7581,0.2765,0.1854,4.7633,0.66
2/6 13:00,PLMN,N601,99.9896,99.5992,99.5934,99.3815,98.3021,99.8703,98.0215,279.7718,154.3341,871.4127,7137.4,8157.7,0.3902,2.7041,0.6656,0.6739,4547.9827,449.135,87.8229,4.4633,0.1963,0.1085,3.8337,1.15
2/6 13:00,PLMN,N602,99.9903,99.7208,99.752,99.7875,98.8679,99.9695,97.0655,835.197,243.3975,1581.0473,5973.4,7244.3,0.2779,1.4801,0.4281,0.4558,4139.3159,390.2783,99.7812,3.2081,0.2729,0.1921,1.7353,0.65
2/6 13:00,PLMN,N604,100,100,99.8111,99.8159,99.6255,100,,1.2807,1.6896,11.4332,5228.2,5421.5,0,0.7722,0.5327,0.5076,5355.5364,482.1602,,0,0.001,0.0003,0,0.4
2/6 14:00,PLMN,N103,100,99.9033,99.8238,99.8604,99.1357,99.9771,96.0145,2167.4013,149.4489,774.8228,2602.7,3282.5,0.2827,0.7036,0.3809,0.3538,4096.5639,215.5214,100,2.9058,0.1755,0.0777,0.2212,0.38
2/6 14:00,PLMN,N104,99.9969,99.5564,99.6395,99.7183,98.6608,99.9515,98.4121,301.7707,98.9676,640.5237,5962.7,6998,0.6364,0.9651,0.5854,0.4895,4739.8779,492.4103,100,3.5882,0.0874,0.0476,2.932,0.48
2/6 14:00,PLMN,N105,99.9963,99.8095,99.6335,99.6917,98.8404,99.9627,98.1498,533.2701,129.7783,715.6844,5011.8,5978.7,0.3984,1.1581,0.6495,0.5924,4240.4396,377.3358,100,4.4402,0.0805,0.0518,0.9939,0.48
2/6 14:00,PLMN,N107,99.9982,99.8159,99.7218,99.7846,98.995,99.9676,98.539,1794.3241,138.1471,700.0313,3183.3,3952.2,0.3806,0.8143,0.4984,0.458,4077.4025,263.3968,99.3958,3.3438,0.138,0.0724,0.1251,0.4
2/6 14:00,PLMN,N108,100,99.7146,99.7202,99.7831,98.8098,99.9528,96.8579,523.0417,113.2161,766.2407,4002.5,4936.5,0.5363,1.0245,0.5353,0.4926,4426.5538,351.7634,100,3.4091,0.0997,0.0564,2.7772,0.45
2/6 14:00,PLMN,N109,99.9993,99.6966,99.7056,99.7506,98.751,99.955,100,498.2231,131.3104,918.6257,6228.7,7530.4,0.3095,1.3487,0.4198,0.4449,4297.2813,434.4475,99.6337,3.7386,0.1374,0.0833,1.5579,0.55
2/6 14:00,PLMN,N110,99.9895,99.804,99.6431,99.707,98.7875,99.9485,97.6709,621.9307,127.865,770.9732,4372.1,5358.3,0.4072,1.0898,0.5094,0.4458,4460.5993,366.344,100,2.1753,0.4019,0.3655,3.0962,0.49
2/6 14:00,PLMN,N112,99.9658,99.7325,99.7758,99.8148,98.9881,99.9582,96.6667,420.8646,91.6434,590.9085,4233.5,5189.3,0.5509,0.938,0.472,0.4411,4282.9041,343.2573,100,2.6222,0.0635,0.0554,0.8089,0.52
2/6 14:00,PLMN,N114,100,99.7325,99.7582,99.8227,98.9085,99.9768,94.5055,652.187,95.4435,593.5509,4350.8,5312.1,0.4227,0.9461,0.5551,0.4783,4166.8073,304.6931,100,2.8173,0.043,0.0221,0.5193,0.39
2/6 14:00,PLMN,N115,100,99.902,99.8186,99.851,99.3081,99.9757,97.4359,1530.3996,149.3945,865.5397,2537.7,3111.8,0.266,0.5194,0.425,0.3991,4493.2368,240.4009,100,3.8608,0.1756,0.0762,1.6572,0.28
2/6 14:00,PLMN,N116,100,99.6797,99.5188,99.6326,98.7842,99.9456,98.0464,422.8464,116.4554,678.9665,3816.1,4596.5,0.5253,1.5308,0.6433,0.555,4136.3071,337.5512,100,4.5366,0.1271,0.074,0.663,0.71
2/6 14:00,PLMN,N117,99.9985,99.8887,99.7594,99.7439,98.9976,99.9629,95.5357,1110.7192,115.385,640.3823,2973.1,3714.7,0.4626,0.6592,0.4828,0.4459,4368.7785,271.3398,100,3.6501,0.1019,0.0442,0.4466,0.35
2/6 14:00,PLMN,N118,100,99.8098,99.7428,99.8029,99.1065,99.9687,98.324,1321.5205,174.1156,931.9631,4615.1,5668.9,0.3915,0.7948,0.5231,0.4501,3827.4027,322.4939,99.7877,2.9756,0.1264,0.0753,0.0782,0.38
2/6 14:00,PLMN,N119,100,99.774,99.7756,99.8245,99.16,99.9675,98.2175,666.1442,126.7581,836.2796,4663.7,5609.2,0.3636,0.8232,0.4676,0.4235,4312.7689,361.5696,100,3.4756,0.1557,0.0642,5.0869,0.35
2/6 14:00,PLMN,N120,100,99.7715,99.7981,99.8445,98.859,99.9759,100,570.9438,110.6004,762.1862,3607,4416.6,0.3902,0.6635,0.4532,0.4036,4582.7028,332.9723,99.3506,3.2578,0.1023,0.0491,0.9121,0.33
2/6 14:00,PLMN,N121,100,99.8139,99.7673,99.8148,98.9544,99.9593,97.549,1106.1128,134.4653,799.3791,2612.5,3212.6,0.4468,0.6933,0.5057,0.4874,4502.4225,247.0313,100,4.8301,0.1407,0.0724,1.1898,0.37
2/6 14:00,PLMN,N122,100,99.8579,99.8298,99.8669,99.1618,99.9676,96.3235,955.9038,98.0169,628.4791,2639.9,3353.9,0.3414,0.5871,0.4574,0.3998,4313.2068,228.4123,99.6587,2.7306,0.0918,0.0445,0.1753,0.33
2/6 14:00,PLMN,N123,99.9988,99.7874,99.7705,99.8254,98.8702,99.9743,97.8166,595.7027,120.5122,780.6603,4177.1,5072.5,0.4327,0.735,0.4446,0.4124,4469.83,336.0949,100,2.795,0.1254,0.0587,1.9391,0.38
2/6 14:00,PLMN,N124,100,99.7952,99.7235,99.7679,98.9102,99.9636,98.7234,923.9499,172.1311,1043.194,4052.5,4944.5,0.3772,0.9428,0.4436,0.4263,4193.2505,326.3037,100,1.6381,0.375,0.364,0.8849,0.4
2/6 14:00,PLMN,N357,100,99.5935,99.6003,99.6489,99.7427,99.9549,100,7.4212,8.1499,64.7197,3472.2,4013.5,0,2.5153,0.6173,0.6149,6549.8866,341.7717,100,1.1719,0.0528,0.0281,,1.07
2/6 14:00,PLMN,N403,100,99.8642,99.8077,99.8357,98.9043,99.9715,98.7448,355.2664,143.41,910.1111,5367.9,6393.2,0.2329,1.291,0.3481,0.3628,4325.7102,401.258,98.0645,3.529,0.1757,0.1029,1.0209,0.57
2/6 14:00,PLMN,N406,99.9945,99.8263,99.6884,99.7384,98.58,99.9842,98.5105,343.1746,159.5514,939.5299,7928,8881.8,0.436,3.0702,0.5481,0.5303,4905.7503,455.1567,100,3.123,0.1239,0.0546,6.0777,1.13
2/6 14:00,PLMN,N407,99.999,99.7863,99.7098,99.7588,98.7285,99.9685,98.0404,1177.5593,245.0677,1593.2407,6398.3,7612.1,0.3307,1.6691,0.5551,0.5668,4021.6252,381.0215,98.75,3.1523,0.2359,0.153,5.0773,0.76
2/6 14:00,PLMN,N408,99.9971,99.8107,99.7677,99.8042,98.8126,99.9641,98.5122,1658.4712,227.3535,1518.1715,5719.4,6969.8,0.2183,1.5349,0.4909,0.5086,4204.4255,353.0567,100,3.0121,0.2576,0.1619,6.382,0.67
2/6 14:00,PLMN,N601,99.9917,99.6516,99.6295,99.6401,98.052,99.8624,96.9572,226.5403,136.6428,836.1346,6764.4,7717.9,0.5421,2.571,0.7024,0.7066,4817.1629,401.4595,100,4.878,0.1755,0.1012,4.8675,1.08
2/6 14:00,PLMN,N602,99.9985,99.8065,99.7765,99.8151,98.7429,99.9727,97.1787,687.1595,244.1904,1764.2736,5949.9,7204.9,0.3671,1.4949,0.3812,0.4021,4358.2432,392.5138,100,3.0559,0.2378,0.1712,3.5344,0.6
2/6 14:00,PLMN,N604,100,100,99.7909,99.7982,99.6403,99.9695,100,1.4643,1.5511,10.2862,5952.4,6344.6,1.3514,2.0446,0.3649,0.3521,5024.303,425.1537,,0,0.0007,0.0003,0,1.15
2/6 15:00,PLMN,N103,100,99.9045,99.8298,99.8653,99.1699,99.9788,98.2143,1987.6714,148.5421,735.6881,2469.6,3112.1,0.2369,0.7033,0.3802,0.3537,4188.5277,217.3275,99.5283,3.1997,0.1455,0.0661,0.1005,0.39
2/6 15:00,PLMN,N104,100,99.6873,99.6503,99.7247,98.4041,99.9438,98.6688,284.4367,94.8048,612.4466,5444.8,6408.4,0.4947,0.8659,0.5143,0.4267,4838.9253,474.1876,98.8636,3.7352,0.0703,0.0404,1.8669,0.47
2/6 15:00,PLMN,N105,100,99.8055,99.6769,99.7489,98.8537,99.9519,98.4762,458.1564,124.5749,697.9531,4862.3,5817.8,0.4172,1.1493,0.6543,0.6009,4249.2026,365.7807,100,4.7891,0.0922,0.0639,0.9547,0.5
2/6 15:00,PLMN,N107,99.999,99.7971,99.7444,99.8022,98.9771,99.9707,97.6303,1569.0273,129.0907,648.3893,2928.2,3641.3,0.3738,0.7258,0.4757,0.4372,4125.5579,252.5579,100,2.8892,0.1128,0.0706,0.1344,0.38
2/6 15:00,PLMN,N108,100,99.804,99.7364,99.7934,98.7678,99.9496,98.1105,512.7088,111.5092,749.6324,3761.3,4650.2,0.5446,0.8891,0.4969,0.4574,4549.2353,348.1566,100,3.5591,0.0991,0.0472,1.9414,0.43
2/6 15:00,PLMN,N109,99.9977,99.6626,99.7452,99.7783,98.7807,99.9522,91.3043,427.9059,125.3875,888.0068,5679.4,6862.3,0.294,1.2171,0.3966,0.4236,4425.4197,416.6178,100,3.4971,0.1043,0.0675,1.5023,0.49
2/6 15:00,PLMN,N110,100,99.8368,99.6486,99.7141,99.0101,99.9621,97.2812,618.3159,134.0031,747.4855,4149,5089.6,0.4648,1.0251,0.4812,0.4292,4560.9562,383.4898,100,2.2815,0.4117,0.363,2.0731,0.5
2/6 15:00,PLMN,N112,99.9859,99.7712,99.7924,99.8298,98.971,99.9526,96.732,424.4538,87.4132,562.9983,4188.8,5148.6,0.4563,0.7106,0.4622,0.4426,4356.1601,334.3311,100,2.0831,0.0642,0.0459,0.4053,0.45
2/6 15:00,PLMN,N114,100,99.6526,99.7639,99.825,98.9485,99.9714,97.1264,600.7824,90.3977,543.3955,3998.6,4862.6,0.4141,0.7499,0.5062,0.4475,4294.5125,295.4878,100,3.2069,0.0337,0.016,0.7319,0.35
2/6 15:00,PLMN,N115,100,99.8874,99.8242,99.8586,99.3745,99.9753,98.3544,1364.5826,140.7625,821.5245,2334.9,2859.2,0.2916,0.5091,0.4335,0.4034,4616.5817,234.2941,100,3.002,0.147,0.0772,1.1557,0.29
2/6 15:00,PLMN,N116,100,99.7055,99.5297,99.6442,98.8169,99.9489,97.6543,416.9366,116.0388,648.4638,3724.8,4500.1,0.4768,1.4592,0.6487,0.5547,4099.6481,335.8485,100,4.1475,0.1082,0.0666,0.6023,0.7
2/6 15:00,PLMN,N117,100,99.8093,99.7928,99.8391,99.1083,99.9718,94.8718,980.899,116.7215,617.0202,2748.1,3423.8,0.3823,0.6093,0.4438,0.4166,4449.3218,279.4661,100,4.4533,0.0758,0.0447,0.0769,0.33
2/6 15:00,PLMN,N118,100,99.8139,99.7518,99.8112,99.1974,99.9707,97.18,1146.0567,158.7348,852.5533,4293.9,5266.8,0.3456,0.7363,0.5477,0.4645,3920.4443,297.4541,77.5,3.2768,0.1088,0.0735,0.0338,0.38
2/6 15:00,PLMN,N119,100,99.8221,99.782,99.8296,99.0575,99.9695,99.4024,657.174,122.2144,793.945,4447.3,5337.4,0.446,0.7746,0.461,0.4209,4400.9308,350.3438,100,4.1827,0.1178,0.0564,2.5981,0.36
2/6 15:00,PLMN,N120,99.9993,99.7992,99.8044,99.8498,98.9155,99.978,98.4772,568.392,105.489,727.1611,3467.8,4255.9,0.2845,0.6242,0.4172,0.3689,4676.2865,319.4977,100,5.2824,0.1105,0.0455,0.5588,0.33
2/6 15:00,PLMN,N121,100,99.8079,99.7829,99.8282,99.0774,99.9584,96.6581,1011.1841,117.115,738.2578,2383.2,2932.5,0.4996,0.7702,0.5412,0.5201,4527.2408,223.0299,100,3.9479,0.0993,0.0583,0.9076,0.43
2/6 15:00,PLMN,N122,100,99.8644,99.8497,99.8825,99.1927,99.9773,95.2756,920.1084,97.2157,594.6403,2480.1,3153.5,0.2778,0.5018,0.4267,0.3769,4369.5926,228.79,100,2.7109,0.0928,0.0426,0.1501,0.3
2/6 15:00,PLMN,N123,99.9987,99.7719,99.7935,99.8402,99.1263,99.9749,98.9362,578.7355,115.0523,722.2049,3955.4,4827.3,0.3822,0.6969,0.4176,0.3861,4482.8309,321.579,100,2.8281,0.1251,0.0554,1.4524,0.37
2/6 15:00,PLMN,N124,100,99.7944,99.7397,99.7786,98.9394,99.9701,97.9849,904.3826,166.9609,973.6074,3918.6,4786.8,0.3661,0.7884,0.4501,0.4332,4217.1311,318.0738,100,1.5858,0.3517,0.3558,0.3452,0.37
2/6 15:00,PLMN,N357,100,100,99.6689,99.7054,99.6682,99.9536,100,8.0888,6.9964,56.4137,3110.4,3580.6,0.3472,2.6885,0.4744,0.4614,6559.9732,311.6592,100,1.1374,0.0372,0.0262,,1.14
2/6 15:00,PLMN,N403,100,99.8352,99.8407,99.8658,99.0264,99.9777,98.4962,326.3977,131.1991,891.5064,5024.6,5959.7,0.1871,1.3945,0.3308,0.341,4501.5417,369.0888,100,2.8902,0.1438,0.0882,1.0633,0.59
2/6 15:00,PLMN,N406,99.9949,99.8564,99.7143,99.7569,98.7775,99.9814,98.4853,299.3819,151.9004,930.5498,7323.1,8213,0.4931,3.0529,0.4899,0.4823,5038.8811,434.398,96.875,2.8834,0.1036,0.0477,5.6395,1.08
2/6 15:00,PLMN,N407,99.9973,99.8245,99.7251,99.7695,98.8118,99.9562,98.6741,920.3918,241.5092,1667.7493,6253.8,7384.8,0.3198,1.8864,0.5914,0.6073,4222.6623,377.6291,100,3.0363,0.2156,0.1318,4.9138,0.81
2/6 15:00,PLMN,N408,99.9973,99.8196,99.7713,99.8061,98.8297,99.968,99.1173,1561.0925,223.17,1483.4481,5472.5,6653.6,0.2596,1.5903,0.4705,0.4908,4291.5633,349.1275,94.2857,2.9699,0.2112,0.1448,5.9698,0.67
2/6 15:00,PLMN,N601,99.9889,99.6655,99.6482,99.7003,98.1667,99.8715,97.4279,209.5963,138.5797,883.6933,6179.5,7048.6,0.4442,2.5152,0.6345,0.6448,4876.2246,409.162,100,4.817,0.1178,0.0788,4.306,1.04
2/6 15:00,PLMN,N602,99.998,99.7388,99.7979,99.83,98.8523,99.9764,96.1832,585.3683,226.5503,1662.3658,5329,6421.4,0.3321,1.4025,0.3469,0.3705,4553.333,367.3236,100,3.1887,0.204,0.1474,2.2074,0.55
2/6 15:00,PLMN,N604,100,98.3051,99.8185,99.8166,98.3607,99.9716,100,1.2354,1.6319,11.597,5609.3,5889.1,0,1.6393,0.5544,0.523,5092.7021,460.1988,,2.5641,0.0005,0.0002,0,0.85
2/6 16:00,PLMN,N103,99.9994,99.9163,99.8319,99.8677,99.2897,99.9795,98.8722,2199.7024,145.8455,736.1252,2602.3,3278.2,0.247,0.5753,0.3652,0.3407,4166.0778,211.807,100,2.6664,0.1693,0.0725,0.1041,0.33
2/6 16:00,PLMN,N104,100,99.8585,99.6232,99.7096,98.5587,99.9537,98.1537,390.736,93.9546,617.7827,5729.9,6764,0.4461,0.8196,0.5292,0.4395,4754.1918,470.4202,98.0583,3.73,0.0868,0.0494,1.5006,0.44
2/6 16:00,PLMN,N105,100,99.7872,99.688,99.7582,98.772,99.9556,98.5915,559.1229,124.5348,662.7536,4922,5902.4,0.4335,1.217,0.6642,0.6024,4145.8875,364.5178,100,4.756,0.0923,0.0634,0.8326,0.56
2/6 16:00,PLMN,N107,99.999,99.8513,99.7515,99.8071,99.0709,99.9713,97.2803,1712.4329,131.3453,631.6943,2943.5,3671.1,0.3292,0.6197,0.4387,0.4029,3998.1692,256.7331,100,3.7196,0.1382,0.0698,0.1243,0.33
2/6 16:00,PLMN,N108,100,99.7786,99.7106,99.7766,98.7287,99.9516,98.4421,660.0536,118.2582,740.6207,4002.6,4948.8,0.458,0.8561,0.5204,0.4828,4431.1081,367.2604,100,4.2176,0.1064,0.0572,1.6847,0.43
2/6 16:00,PLMN,N109,100,99.7081,99.7273,99.7692,98.7754,99.9518,96.6667,630.9359,119.1438,835.4125,5787,7044.4,0.2284,1.1436,0.3705,0.4039,4296.0481,395.8839,99.3311,4.0147,0.1051,0.0747,1.0079,0.47
2/6 16:00,PLMN,N110,100,99.8041,99.6547,99.7216,98.9982,99.9551,98.642,751.8088,130.7497,747.7583,4185.7,5169.6,0.39,0.9397,0.4848,0.4286,4430.8925,374.3779,99.5074,2.2812,0.3939,0.3659,2.0507,0.46
2/6 16:00,PLMN,N112,99.9987,99.7872,99.7842,99.8253,98.9879,99.9611,97.1751,485.743,85.8571,556.0494,4345.7,5387.5,0.4022,0.7097,0.4383,0.4217,4272.3303,327.3461,100,2.2461,0.0714,0.0551,0.3902,0.45
2/6 16:00,PLMN,N114,100,99.7549,99.7554,99.8234,99.0164,99.9689,91.3793,727.7612,94.0112,547.6554,4390,5372.8,0.3653,0.9256,0.555,0.4853,4135.5918,304.327,100,2.4807,0.0424,0.0238,0.4942,0.42
2/6 16:00,PLMN,N115,100,99.9191,99.8283,99.8637,99.2943,99.9765,97.9369,1576.9289,138.5892,811.8085,2295,2831.1,0.2693,0.439,0.3934,0.3664,4582.3398,238.2609,100,3.442,0.1586,0.0705,1.0847,0.25
2/6 16:00,PLMN,N116,99.9741,99.7059,99.4471,99.5862,98.7435,99.9381,97.7778,503.8231,116.4911,626.5327,3865.5,4690.7,0.4561,1.3842,0.6273,0.5358,3977.2466,335.2602,100,4.2407,0.1229,0.0711,0.4616,0.69
2/6 16:00,PLMN,N117,100,99.8797,99.8164,99.8567,99.0696,99.9759,95.3488,1153.3903,120.9706,608.9508,2828.3,3540.4,0.3018,0.6232,0.4134,0.373,4301.5921,284.8558,100,3.2401,0.086,0.044,0.1047,0.34
2/6 16:00,PLMN,N118,99.9997,99.8246,99.7375,99.8047,99.1419,99.9576,95.6522,1324.5785,168.518,856.1258,4526.3,5555.2,0.3645,0.809,0.5434,0.4616,3759.5804,313.4258,100,3.1226,0.1417,0.0915,0.0643,0.42
2/6 16:00,PLMN,N119,99.9985,99.8122,99.7604,99.8118,98.9117,99.9656,98.1395,803.8263,125.1797,774.6389,4504.5,5447.1,0.3802,0.8057,0.4594,0.4168,4327.9818,353.5186,100,3.0461,0.1118,0.0636,2.2603,0.39
2/6 16:00,PLMN,N120,100,99.832,99.8015,99.8457,98.8723,99.9774,98.8889,671.9608,107.9216,710.1566,3596.9,4409.8,0.3482,0.6272,0.4409,0.3927,4607.4009,324.251,100,4.2379,0.1328,0.0482,0.484,0.34
2/6 16:00,PLMN,N121,100,99.8255,99.7628,99.8136,99.0015,99.9616,97.3034,1117.6225,113.2637,716.7794,2388.6,2954.8,0.4759,0.7216,0.5584,0.5202,4331.5835,218.5249,100,4.122,0.117,0.0595,0.8616,0.4
2/6 16:00,PLMN,N122,100,99.923,99.8544,99.8844,99.1021,99.9749,99.1228,1088.4119,94.4642,604.1927,2581.1,3274.9,0.2566,0.5303,0.432,0.3757,4420.473,220.571,100,2.6398,0.0841,0.0484,0.1287,0.31
2/6 16:00,PLMN,N123,99.9982,99.8559,99.7987,99.8407,99.0689,99.9745,99.422,718.0784,116.1806,739.8535,4083.3,4996.5,0.3266,0.6051,0.371,0.3426,4431.315,323.384,100,2.8917,0.1122,0.0619,1.7017,0.33
2/6 16:00,PLMN,N124,100,99.7913,99.7136,99.7627,99.0202,99.9677,97.9927,1154.649,173.3588,947.8002,4245.8,5200.1,0.3575,0.8662,0.4765,0.4525,3994.6983,326.9158,100,1.7154,0.3903,0.3964,0.3659,0.42
2/6 16:00,PLMN,N357,100,99.2537,99.6562,99.6975,99.7444,99.9619,100,6.3664,6.3343,49.3131,3141.9,3605.8,0.2924,2.9216,0.4139,0.3876,6250.6077,284.6103,100,1.1747,0.0634,0.0265,,1.38
2/6 16:00,PLMN,N403,99.9992,99.861,99.8201,99.8481,99.0531,99.9745,99.1111,417.3458,124.164,822.0766,4872.8,5795.7,0.2139,1.1413,0.3268,0.3393,4409.2047,350.7592,100,3.3341,0.1519,0.1047,0.9322,0.51
2/6 16:00,PLMN,N406,99.9925,99.788,99.7082,99.7527,98.6525,99.9813,98.3523,385.4976,144.6671,866.8619,6825.4,7675.3,0.4185,2.7748,0.486,0.4783,4966.0164,415.0505,100,3.4347,0.094,0.0475,5.0127,0.99
2/6 16:00,PLMN,N407,99.9989,99.7928,99.7286,99.7707,98.793,99.9753,99.0301,1076.1845,227.7399,1534.8006,5757.8,6837.2,0.2798,1.6375,0.5443,0.5623,4206.5972,357.0946,98.6486,2.8938,0.1842,0.1214,3.5435,0.72
2/6 16:00,PLMN,N408,99.9973,99.8105,99.7676,99.8039,98.7838,99.9584,97.52,1847.8509,224.7025,1387.6979,5116.1,6264.5,0.2088,1.3809,0.4336,0.4621,4237.9168,353.4933,100,2.8778,0.2349,0.1511,2.7196,0.62
2/6 16:00,PLMN,N601,99.9865,99.6372,99.6527,99.6205,98.3433,99.8988,97.0796,313.7689,136.751,818.3885,6227.4,7112.7,0.5538,2.4562,0.6312,0.6498,4759.9308,403.7002,100,4.0057,0.138,0.0879,3.4665,1.03
2/6 16:00,PLMN,N602,99.9911,99.802,99.7796,99.8172,98.9294,99.9734,98.4783,909.6281,218.4651,1503.0466,5354.5,6497.8,0.2761,1.2291,0.3588,0.3816,4322.3613,353.3699,100,2.948,0.1899,0.1373,1.7474,0.51
2/6 16:00,PLMN,N604,100,100,99.8236,99.8292,99.8384,100,100,3.1828,1.9737,12.874,5955,6141.9,0,2.1138,0.4713,0.4469,4937.5733,532.4185,,5.2632,0.0005,0.0003,0,1.16
2/6 17:00,PLMN,N103,100,99.8954,99.8404,99.8738,99.2642,99.9774,98.7654,2305.3949,150.0909,731.2322,2607.2,3283.9,0.2724,0.5016,0.3421,0.3181,4091.9161,219.5026,100,3.0533,0.1626,0.0743,0.0961,0.33
